ID,Ticker,Title,Site,Source,Date,File Path
FB14,FB,Nancy Killefer and Tracey T. Travis Join Facebook Board of Directors,https://finance.yahoo.com/news/nancy-killefer-tracey-t-travis-200500824.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB14.html
FB15,FB,"Facebook to Participate in the Morgan Stanley Technology, Media & Telecom Conference",https://finance.yahoo.com/news/facebook-participate-morgan-stanley-technology-210500210.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB15.html
FB16,FB,Drew Houston Joins Facebook Board of Directors,https://finance.yahoo.com/news/drew-houston-joins-facebook-board-210500032.html,PR Newswire,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB16.html
FB17,FB,"SHAREHOLDER ACTION ALERT: The Schall Law Firm Announces it is Investigating Claims Against Facebook, Inc. and Encourages Investors with Losses In Excess of $500,000 to Contact the Firm",https://finance.yahoo.com/news/shareholder-action-alert-schall-law-222500359.html,ACCESSWIRE,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB17.html
FB18,FB,"INVESTIGATION REMINDER: The Schall Law Firm Announces it is Investigating Claims Against Facebook, Inc. and Encourages Investors with Losses to Contact the Firm",https://finance.yahoo.com/news/investigation-reminder-schall-law-firm-192000357.html,Business Wire,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB18.html
FB19,FB,"SHAREHOLDER ACTION ALERT: The Schall Law Firm Announces it is Investigating Claims Against Facebook, Inc. and Encourages Investors with Losses to Contact the Firm",https://finance.yahoo.com/news/shareholder-action-alert-schall-law-013500624.html,ACCESSWIRE,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB19.html
FB20,FB,"INVESTIGATION ALERT: The Schall Law Firm Announces It Is Investigating Claims Against Facebook, Inc. and Encourages Investors With Losses to Contact the Firm",https://finance.yahoo.com/news/investigation-alert-schall-law-firm-224700237.html,Business Wire,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB20.html
GOOG1,GOOG,"ROSEN, A LEADING LAW FIRM, Announces Investigation of Securities Claims Against Alphabet Inc.; Encourages Investors with Losses in Excess of $100K to Contact the Firm - GOOG, GOOGL",https://finance.yahoo.com/news/rosen-leading-law-firm-announces-225300619.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG1.html
GOOG2,GOOG,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Alphabet Inc. – GOOG, GOOGL",https://finance.yahoo.com/news/equity-alert-rosen-law-firm-234400766.html,Business Wire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG2.html
GOOG3,GOOG,S&P 500 Buybacks Decline 55.4% to $88.7 Billion; Significant Reductions Expected to continue in Q3 2020,https://finance.yahoo.com/news/p-500-buybacks-decline-55-141500993.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG3.html
GOOG4,GOOG,"Hagens Berman: Android App Developers Sue Google Claiming Play Store Illegally Monopolizes Markets for Android App Distribution and In-App Payment Processing, Violates Antitrust Laws",https://finance.yahoo.com/news/hagens-berman-android-app-developers-010000983.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG4.html
GOOG5,GOOG,IEIC Welcomes Netskope as a Founding Member,https://finance.yahoo.com/news/ieic-welcomes-netskope-founding-member-130000431.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG5.html
GOOG6,GOOG,Emerson Firm Announces Ongoing Investigation of Google Tracking Chrome User Data,https://finance.yahoo.com/news/emerson-firm-announces-ongoing-investigation-181943579.html,GlobeNewswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG6.html
GOOG7,GOOG,Dr. Vint Cerf to Deliver Keynote Address for IEIC Virtual Summit Series Event I,https://finance.yahoo.com/news/dr-vint-cerf-deliver-keynote-130000993.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG7.html
GOOG8,GOOG,IEIC Welcomes Akamai as New Founding Member,https://finance.yahoo.com/news/ieic-welcomes-akamai-founding-member-130000703.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG8.html
GOOG9,GOOG,Internet Ecosystem Innovation Committee Announces Virtual Summit Series Featuring Industry Luminaries,https://finance.yahoo.com/news/internet-ecosystem-innovation-committee-announces-203000069.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG9.html
GOOG10,GOOG,IEIC Welcomes Uber Technologies as New Founding Member,https://finance.yahoo.com/news/ieic-welcomes-uber-technologies-founding-220000543.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG10.html
GOOG11,GOOG,"S&P 500 buybacks up 3.2% in Q4 2019; Full Year 2019 down 9.6% from record 2018, as companies brace for a more volatile 2020",https://finance.yahoo.com/news/p-500-buybacks-3-2-121500886.html,PR Newswire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/GOOG/GOOG11.html
MSFT1,MSFT,Microsoft Introduces Inuktitut to Microsoft Translator,https://finance.yahoo.com/news/microsoft-introduces-inuktitut-microsoft-translator-140000218.html,CNW Group,yesterday,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT1.html
MSFT2,MSFT,Microsoft earnings press release available on Investor Relations website,https://finance.yahoo.com/news/microsoft-earnings-press-release-available-210700799.html,PR Newswire,2 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT2.html
MSFT3,MSFT,SAP and Microsoft Expand Partnership and Integrate Microsoft Teams Across Solutions,https://finance.yahoo.com/news/sap-microsoft-expand-partnership-integrate-140000041.html,PR Newswire,6 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT3.html
MSFT4,MSFT,Cruise and GM Team Up with Microsoft to Commercialize Self-Driving Vehicles,https://finance.yahoo.com/news/cruise-gm-team-microsoft-commercialize-140000197.html,PR Newswire,9 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT4.html
MSFT5,MSFT,Broad Institute and Verily partner with Microsoft to accelerate the next generation of the Terra platform for health and life science research,https://finance.yahoo.com/news/broad-institute-verily-partner-microsoft-140000447.html,PR Newswire,17 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT5.html
MSFT6,MSFT,"Microsoft and Warner Bros. Pictures Assemble All-Star Team in LeBron James, Bugs Bunny and Xbox to Celebrate Gaming and Coding Education Inspired By The Upcoming Animated, Live-Action Adventure 'Space Jam: A New Legacy'",https://finance.yahoo.com/news/microsoft-warner-bros-pictures-assemble-192000905.html,PR Newswire,last month,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT6.html
MSFT7,MSFT,"Industry leaders in tech, education and financial services join together in new national council to activate AI for the greater good",https://finance.yahoo.com/news/industry-leaders-tech-education-financial-170000917.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT7.html
MSFT8,MSFT,Deutsche Telekom and Microsoft redefine partnership to deliver high-performance cloud computing experiences,https://finance.yahoo.com/news/deutsche-telekom-microsoft-redefine-partnership-060000471.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT8.html
MSFT9,MSFT,"Johnson Controls and Microsoft announce global collaboration, launch integration between OpenBlue Digital Twin and Azure Digital Twins",https://finance.yahoo.com/news/johnson-controls-microsoft-announce-global-140000039.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT9.html
MSFT10,MSFT,Microsoft holds annual shareholders meeting,https://finance.yahoo.com/news/microsoft-holds-annual-shareholders-meeting-193900700.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT10.html
MSFT11,MSFT,"CNH Industrial, Accenture and Microsoft Collaborate to Develop Connected Industrial Vehicles",https://finance.yahoo.com/news/cnh-industrial-accenture-microsoft-collaborate-102900664.html,Business Wire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT11.html
MSFT12,MSFT,3 Reasons Why Access to Technology Is Essential,https://finance.yahoo.com/news/3-reasons-why-access-technology-140900971.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT12.html
MSFT13,MSFT,Bango and Microsoft sign agreement to boost new Xbox cloud gaming subscriptions,https://finance.yahoo.com/news/bango-microsoft-sign-agreement-boost-070000729.html,GlobeNewswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT13.html
MSFT14,MSFT,Microsoft names Christopher Young to lead business development,https://finance.yahoo.com/news/microsoft-names-christopher-young-lead-160000315.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT14.html
MSFT15,MSFT,Microsoft and the Open Data Institute announce an Education Open Data Challenge to help close the digital divide,https://finance.yahoo.com/news/microsoft-open-data-institute-announce-190000496.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT15.html
MSFT16,MSFT,Notice from the Office of the Secretary - Ontario Securities Commission,https://finance.yahoo.com/news/canadian-colleges-universities-join-microsoft-170000616.html,CNW Group,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT16.html
MSFT17,MSFT,"C3.ai, Microsoft, and Adobe Combine Forces to Re-invent CRM with AI",https://finance.yahoo.com/news/c3-ai-microsoft-adobe-combine-130000997.html,Business Wire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT17.html
MSFT18,MSFT,Microsoft establishes new digital alliance with the state of Texas to expand education and skilling opportunities,https://finance.yahoo.com/news/microsoft-establishes-digital-alliance-state-160000968.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT18.html
MSFT19,MSFT,Honeywell Teams Up With Microsoft To Reshape The Industrial Workplace,https://finance.yahoo.com/news/honeywell-teams-microsoft-reshape-industrial-150000233.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT19.html
MSFT20,MSFT,Alaska Airlines and Microsoft sign partnership to reduce carbon emissions with flights powered by sustainable aviation fuel in key routes,https://finance.yahoo.com/news/alaska-airlines-microsoft-sign-partnership-100000130.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT20.html
MSFT21,MSFT,Bentley Systems expands alliance with Microsoft to accelerate infrastructure digital twin innovations,https://finance.yahoo.com/news/bentley-systems-expands-alliance-microsoft-170000781.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT21.html
MSFT22,MSFT,Microsoft and Amii bring AI expertise to Albertans in underrepresented communities and workers impacted by COVID-19,https://finance.yahoo.com/news/microsoft-amii-bring-ai-expertise-130000685.html,GlobeNewswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT22.html
MSFT23,MSFT,GameStop Announces Multi-year Strategic Partnership with Microsoft,https://finance.yahoo.com/news/gamestop-announces-multi-strategic-partnership-180000146.html,GlobeNewswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT23.html
MSFT24,MSFT,Caribbean Operator Digicel Deploys Evolving Systems’ Evolution Platform on Microsoft Azure for CVM Campaign Management Program,https://finance.yahoo.com/news/caribbean-operator-digicel-deploys-evolving-133100497.html,GlobeNewswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT24.html
MSFT25,MSFT,ZEISS partners with Microsoft for better patient care through data-driven healthcare and to enhance quality and efficiency in manufacturing,https://finance.yahoo.com/news/zeiss-partners-microsoft-better-patient-150000528.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT25.html
MSFT26,MSFT,Rockwell Automation and Microsoft Expand Partnership to Simplify Industrial Transformation,https://finance.yahoo.com/news/rockwell-automation-microsoft-expand-partnership-110100871.html,Business Wire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT26.html
MSFT27,MSFT,Three UK Migrates Evolving Systems’ Total Number Management (TNM™) to Microsoft Azure in OSS/BSS Transformation Programme,https://finance.yahoo.com/news/three-uk-migrates-evolving-systems-130000610.html,GlobeNewswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT27.html
MSFT28,MSFT,"Amdocs, Microsoft, VMware, Other Technology Leaders Join 5G Open Innovation Lab as Founding Partners to Help Start-Ups, Entrepreneurs Develop Groundbreaking 5G Services, Applications",https://finance.yahoo.com/news/amdocs-microsoft-vmware-other-technology-134500579.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT28.html
MSFT29,MSFT,AT&T and Microsoft to Streamline Cloud Connectivity for IoT Devices Worldwide,https://finance.yahoo.com/news/t-microsoft-streamline-cloud-connectivity-150000195.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT29.html
MSFT30,MSFT,Shell and Microsoft form alliance to help address carbon emissions,https://finance.yahoo.com/news/shell-microsoft-form-alliance-help-150000288.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT30.html
MSFT31,MSFT,Microsoft to Acquire ZeniMax Media and Its Game Publisher Bethesda Softworks,https://finance.yahoo.com/news/microsoft-acquire-zenimax-media-game-130000786.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT31.html
MSFT32,MSFT,Microsoft announces quarterly dividend increase,https://finance.yahoo.com/news/microsoft-announces-quarterly-dividend-increase-200500506.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT32.html
MSFT33,MSFT,S&P 500 Buybacks Decline 55.4% to $88.7 Billion; Significant Reductions Expected to continue in Q3 2020,https://finance.yahoo.com/news/p-500-buybacks-decline-55-141500993.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT33.html
MSFT34,MSFT,Nuance and Microsoft announce the integration of Dragon Ambient eXperience and Microsoft Teams for virtual telehealth consults,https://finance.yahoo.com/news/nuance-microsoft-announce-integration-dragon-130000915.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT34.html
MSFT35,MSFT,bp and Microsoft form strategic partnership to drive digital energy innovation and advance net zero goals,https://finance.yahoo.com/news/bp-microsoft-form-strategic-partnership-070000231.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT35.html
MSFT36,MSFT,Behavox Appoints Gagan Gulati as Chief Product Officer,https://finance.yahoo.com/news/behavox-appoints-gagan-gulati-chief-120000789.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT36.html
MSFT37,MSFT,Mayor Turner and Microsoft expand digital alliance with the city of Houston,https://finance.yahoo.com/news/mayor-turner-microsoft-expand-digital-163000994.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT37.html
MSFT38,MSFT,Universal Filmed Entertainment Group and Microsoft Azure announce partnership to accelerate live-action and animation productions,https://finance.yahoo.com/news/universal-filmed-entertainment-group-microsoft-150000999.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT38.html
MSFT39,MSFT,Standard Chartered Bank partners with Microsoft to become a cloud-first bank,https://finance.yahoo.com/news/standard-chartered-bank-partners-microsoft-150000089.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT39.html
MSFT40,MSFT,New Recorded Future and Microsoft Azure Partnership Brings Security Intelligence to Cloud Environments,https://finance.yahoo.com/news/recorded-future-microsoft-azure-partnership-140000961.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT40.html
MSFT41,MSFT,Microsoft licenses Crowe Lease Accounting Optimizer for Microsoft Dynamics,https://finance.yahoo.com/news/microsoft-licenses-crowe-lease-accounting-151100457.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT41.html
MSFT42,MSFT,Mastercard collaborates with Microsoft to accelerate innovation across digital commerce and startup ecosystems,https://finance.yahoo.com/news/mastercard-collaborates-microsoft-accelerate-innovation-140000977.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT42.html
MSFT43,MSFT,PepsiCo partners with Microsoft for new era of operational agility and product innovation amid rising consumer demand,https://finance.yahoo.com/news/pepsico-partners-microsoft-era-operational-130000585.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT43.html
MSFT44,MSFT,MSCI Announces Strategic Alliance With Microsoft to Accelerate Innovation in the Global Investment Industry,https://finance.yahoo.com/news/msci-announces-strategic-alliance-microsoft-120000004.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT44.html
MSFT45,MSFT,Microsoft Corp. to Host Earnings Call,https://finance.yahoo.com/news/microsoft-corp-host-earnings-call-193000154.html,ACCESSWIRE,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT45.html
MSFT46,MSFT,Nine Leading Businesses Launch New Initiative to Accelerate Progress to a Net Zero Future,https://finance.yahoo.com/news/nine-leading-businesses-launch-initiative-040100580.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT46.html
MSFT47,MSFT,Finastra and Microsoft announce a multiyear global strategic agreement to accelerate transformation of financial services,https://finance.yahoo.com/news/finastra-microsoft-announce-multiyear-global-130000153.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT47.html
MSFT48,MSFT,Halliburton Forms Strategic Agreement With Microsoft and Accenture to Advance Digital Capabilities,https://finance.yahoo.com/news/halliburton-forms-strategic-agreement-microsoft-120000394.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT48.html
MSFT49,MSFT,Land O'Lakes and Microsoft form strategic alliance to pioneer new innovations in agriculture and support rural communities,https://finance.yahoo.com/news/land-olakes-microsoft-form-strategic-130000550.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT49.html
MSFT50,MSFT,C.H. Robinson announces alliance with Microsoft to digitally transform the supply chain of the future,https://finance.yahoo.com/news/c-h-robinson-announces-alliance-130000591.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT50.html
MSFT51,MSFT,Microsoft announces 2020 Partner of the Year Awards winners and finalists,https://finance.yahoo.com/news/microsoft-announces-2020-partner-awards-170000157.html,CNW Group,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT51.html
MSFT52,MSFT,Samsung and Microsoft transform real estate and smart property management,https://finance.yahoo.com/news/samsung-microsoft-transform-real-estate-150000671.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT52.html
MSFT53,MSFT,Microsoft announces quarterly earnings release date,https://finance.yahoo.com/news/microsoft-announces-quarterly-earnings-release-200500406.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT53.html
MSFT54,MSFT,Microsoft and the city of Atlanta lead coalition of partners to close the digital skills gap and build a more inclusive workforce,https://finance.yahoo.com/news/microsoft-city-atlanta-lead-coalition-150000870.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT54.html
MSFT55,MSFT,Microsoft to help 25 million people worldwide acquire new digital skills needed for the COVID-19 economy,https://finance.yahoo.com/news/microsoft-help-25-million-people-150000321.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT55.html
MSFT56,MSFT,Microsoft Store announces new approach to retail,https://finance.yahoo.com/news/microsoft-store-announces-approach-retail-130000257.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT56.html
MSFT57,MSFT,"Hitachi and Microsoft form a strategic alliance to advance next-generation digital solutions for manufacturing and logistics across Southeast Asia, North America and Japan",https://finance.yahoo.com/news/hitachi-microsoft-form-strategic-alliance-170000745.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT57.html
MSFT58,MSFT,Microsoft announces quarterly dividend,https://finance.yahoo.com/news/microsoft-announces-quarterly-dividend-200600959.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT58.html
MSFT59,MSFT,SAS and Microsoft partner to further shape the future of analytics and AI,https://finance.yahoo.com/news/sas-microsoft-partner-further-shape-150000936.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT59.html
MSFT60,MSFT,Adaptive Biotechnologies and Microsoft launch groundbreaking ImmuneCODE database to share populationwide immune response to the COVID-19 virus,https://finance.yahoo.com/news/adaptive-biotechnologies-microsoft-launch-groundbreaking-130000419.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT60.html
MSFT61,MSFT,Microsoft announces expiration of its exchange offers,https://finance.yahoo.com/news/microsoft-announces-expiration-exchange-offers-113000239.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT61.html
MSFT62,MSFT,"Microsoft, Workday Announce Strategic Partnership to Accelerate Planning for Today’s World",https://finance.yahoo.com/news/microsoft-workday-announce-strategic-partnership-200510512.html,GlobeNewswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT62.html
MSFT63,MSFT,"Racing Against Time, Medical Researchers, Life Science Companies and COVID-19 Survivors Launch National Campaign to Drive Blood Plasma Donation",https://finance.yahoo.com/news/racing-against-time-medical-researchers-130000617.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT63.html
MSFT64,MSFT,Sony Semiconductor Solutions and Microsoft partner to create smart camera solutions for enterprise customers,https://finance.yahoo.com/news/sony-semiconductor-solutions-microsoft-partner-170000369.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT64.html
MSFT65,MSFT,FedEx and Microsoft join forces to transform commerce,https://finance.yahoo.com/news/fedex-microsoft-join-forces-transform-130000621.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT65.html
MSFT66,MSFT,UnitedHealth Group and Microsoft Collaborate to Launch ProtectWell™ Protocol and App to Support Return-to-Workplace Planning and COVID-19 Symptom Screening,https://finance.yahoo.com/news/unitedhealth-group-microsoft-collaborate-launch-130000518.html,Business Wire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT66.html
MSFT67,MSFT,Microsoft announces pricing terms for its exchange offers and increases the New 2060 Notes Issue Cap,https://finance.yahoo.com/news/microsoft-announces-pricing-terms-exchange-173000448.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT67.html
MSFT68,MSFT,Microsoft announces early participation results of exchange offers,https://finance.yahoo.com/news/microsoft-announces-early-participation-results-113000138.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT68.html
MSFT69,MSFT,Adaptive Biotechnologies and Microsoft launch virtual ImmuneRACE study to inform novel COVID-19 diagnostics to address unmet needs in testing,https://finance.yahoo.com/news/adaptive-biotechnologies-microsoft-launch-virtual-160000872.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT69.html
MSFT70,MSFT,Microsoft announces registered exchange offers,https://finance.yahoo.com/news/microsoft-announces-registered-exchange-offers-203500014.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT70.html
